cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,mean_surp_base,mean_surp_inst,T_actual,topic,paraphrase_idx,seed,block_size,signal_choice
0.34375,0.8119728576620093,5.94140625,0.8996156690446724,0.612344383448593,1.0391226932305158,0.0,0.3125,1.0,0.99609375,0.9921875,0.98828125,0.984375,0.98046875,0.9960551622400232,0.9999945318250933,0.14087921380996704,0.19678908586502075,0.0559098906815052,256,geography_capitals,0,6,8,C
0.30859375,0.8085291308659671,5.94140625,0.9711243672117175,0.7032965687329766,0.7531434672177485,0.0,0.3828125,1.0,0.99609375,0.9921875,0.98828125,0.984375,0.98046875,0.9960551622400232,0.9999945318250933,0.14087921380996704,0.19678908586502075,0.0559098906815052,256,geography_capitals,0,6,16,C
0.3671875,-0.48667169973883356,5.7890625,0.5535395003808317,0.5464298618844283,1.0896604975862896,0.0,0.265625,1.0,0.9881889763779528,0.9803149606299213,0.9645669291338582,0.952755905511811,0.9488188976377953,0.9890773717055166,0.9700257168921069,0.12976761162281036,0.15729324519634247,0.027525639161467552,256,geography_capitals,0,7,4,C
0.34765625,0.9612325741439964,5.90625,0.657638949935227,0.42217532026580007,0.9353809389805032,0.0,0.3046875,1.0,0.9921875,0.984375,0.98046875,0.9765625,0.97265625,0.9952382820213871,0.9739216617740921,0.12976761162281036,0.15729324519634247,0.027525639161467552,256,geography_capitals,0,7,8,C
0.2890625,0.14142588757721564,5.88671875,0.36633161183075513,0.32920264919415837,0.873218443047314,0.04054054054054054,0.421875,1.0,0.9921875,0.984375,0.98046875,0.97265625,0.95703125,0.9916224584292491,0.9399417021385229,0.12976761162281036,0.15729324519634247,0.027525639161467552,256,geography_capitals,0,7,16,C
0.3828125,0.09967974572964182,5.66015625,0.05957510036548726,0.9853293493418014,0.975062466482349,0.0,0.234375,1.0,0.99609375,0.98828125,0.953125,0.88671875,0.8359375,0.9551360832034547,0.9301018598744053,0.12470371276140213,0.14890676736831665,0.024203075096011162,256,geography_capitals,0,8,4,C
0.3671875,1.7075311565539317,5.81640625,0.039254001099977676,0.04183719390021423,0.8607903345182264,0.0,0.265625,1.0,0.9882352941176471,0.9764705882352941,0.9647058823529412,0.9568627450980393,0.9529411764705882,0.9907411337785568,0.9668076196438378,0.12470371276140213,0.14890676736831665,0.024203075096011162,256,geography_capitals,0,8,8,C
0.28125,-0.125415409738285,5.9140625,0.6687279895212362,0.7032965687329766,0.8074198184154703,0.013888888888888888,0.4375,1.0,0.99609375,0.98828125,0.98046875,0.9765625,0.97265625,0.9940627089652826,0.9708543259014171,0.12470371276140213,0.14890676736831665,0.024203075096011162,256,geography_capitals,0,8,16,C
0.453125,2.7382612503377812,5.58203125,-0.23979726328017598,-0.11191936930163125,0.7845508269067084,0.0,0.09375,1.0,0.9722222222222222,0.9563492063492064,0.9444444444444444,0.9166666666666666,0.8809523809523809,0.9763305339857605,0.9468031583861338,0.16466447710990906,0.22331602871418,0.05865154042840004,256,geography_capitals,0,9,4,C
0.34765625,0.9612325741439964,5.8515625,0.2812307202094231,0.42217532026580007,0.8494996473289931,0.0,0.3046875,1.0,0.9921875,0.984375,0.97265625,0.95703125,0.9453125,0.9875813598600222,0.9877008877842516,0.16466447710990906,0.22331602871418,0.05865154042840004,256,geography_capitals,0,9,8,C
0.2890625,0.14142588757721564,5.8515625,-0.022463730914149244,0.32920264919415837,0.934475243083415,0.0,0.421875,1.0,0.9921875,0.984375,0.97265625,0.95703125,0.9453125,0.9875813598600222,0.9877008877842516,0.16466447710990906,0.22331602871418,0.05865154042840004,256,geography_capitals,0,9,16,C
0.375,-0.1934959770045959,5.7890625,0.5535395003808317,0.5464298618844283,0.8501931813752045,0.0,0.25,1.0,0.9881889763779528,0.9803149606299213,0.9645669291338582,0.952755905511811,0.9488188976377953,0.9890773717055166,0.9700257168921069,0.1532602608203888,0.2250434160232544,0.0717831701040268,256,geography_capitals,0,10,4,C
